path,text
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-038\a01-038-07.png,Mr. Julius Greenfield . He was at Che-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-038\a01-038-08.png,quers last week-end . They said they
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-038\a01-038-09.png,"regarded with "" growing anger "" the "" gross"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-038\a01-038-10.png,"and unconstitutional "" interference by"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-038\a01-038-11.png,Sir Roy's Federal Government in the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-038\a01-038-12.png,talks .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-038x\a01-038x-00.png,Mr. Macleod thought the two Rhodesian parties
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-038x\a01-038x-01.png,had refused to attend the talks because Sir Roy
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-038x\a01-038x-02.png,had found messages sent from the Government were
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-038x\a01-038x-04.png,called on Mr. Macmillan to cease his negotiations with
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-038x\a01-038x-08.png,interference by Sir Roy's Federal Government in the talks .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043\a01-043-00.png,Informal talks at Lancaster House will
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043\a01-043-01.png,resume today . President Kennedy today
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043\a01-043-02.png,defended the appointment of a Negro as
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043\a01-043-03.png,his Housing Minister . It has aroused
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043\a01-043-04.png,strong opposition from the anti-Negro
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043\a01-043-07.png,of his tasks will be to see there is no
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043\a01-043-08.png,racial discrimination in Government
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043\a01-043-09.png,and State housing projects .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043u\a01-043u-00.png,Informal talks at Lancaster House will
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043u\a01-043u-01.png,resume today . PRESIDENT KENNEDY today
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043u\a01-043u-02.png,defended the appointment of a Negro as
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043u\a01-043u-03.png,his Housing Minister . It has aroused strong
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043u\a01-043u-04.png,opposition from the anti-Negro senators of the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043u\a01-043u-05.png,Deep South . The negro is Mr. Robert #
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043u\a01-043u-06.png,Weaver of New York . One of his tasks will
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043u\a01-043u-07.png,be to see there is no racial discrimination
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043u\a01-043u-08.png,in Government and State housing
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043u\a01-043u-09.png,projects .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043x\a01-043x-00.png,Informal talks at Lancaster House will resume
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043x\a01-043x-01.png,today . PRESIDENT KENNEDY today defended
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043x\a01-043x-02.png,the appointment of a Negro as his Housing Minister .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043x\a01-043x-03.png,It has aroused strong opposition from the anti-Negro
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043x\a01-043x-04.png,senators of the Deep South . The negro is Mr.
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043x\a01-043x-05.png,Robert Weaver of New York . One of his tasks
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043x\a01-043x-06.png,will be to see there is no racial discrimination
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-043x\a01-043x-07.png,in Government and State housing projects .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049\a01-049-00.png,Senator Allen Ellender of Louisiana sparked
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049\a01-049-01.png,off the opposition by telling a television
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049\a01-049-02.png,"audience it was "" current Washington gossip """
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049\a01-049-03.png,that Weaver once had Communist affiliations .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049\a01-049-04.png,"The Senate Banking Committee , which is headed"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049\a01-049-05.png,"by another Southern Senator - Willis Robertson ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049\a01-049-06.png,of Virginia - met today in closed session
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049\a01-049-08.png,Robertson later disclosed he had sent a letter
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049\a01-049-09.png,to Mr. Kennedy saying he had received several
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049u\a01-049u-00.png,"Senator Allen Ellender , of Louisiana ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049u\a01-049u-01.png,sparked off the opposition by telling a
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049u\a01-049u-02.png,"television audience it was "" current"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049u\a01-049u-03.png,"Washington gossip "" that Weaver once had"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049u\a01-049u-04.png,Communist affiliations . The Senate Banking
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049u\a01-049u-05.png,"Committee , which is headed by another"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049u\a01-049u-06.png,"Southern Senator - Willis Robertson , of"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049u\a01-049u-07.png,Virginia - met today in closed session to
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049u\a01-049u-09.png,Robertson later disclosed he had sent a letter
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049u\a01-049u-10.png,to Mr. Kennedy saying he had received
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049x\a01-049x-01.png,sparked off the opposition by telling a
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049x\a01-049x-02.png,"television audience it was "" current Washington"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049x\a01-049x-03.png,"gossip "" that Weaver once had Communist affilia-"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049x\a01-049x-04.png,"tions . The Senate Banking Committee , which"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049x\a01-049x-05.png,is headed by another Southern Senator -
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049x\a01-049x-06.png,"Willis Robertson , of Virginia - met today in"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049x\a01-049x-08.png,Senator Robertson later disclosed he had sent a
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049x\a01-049x-09.png,letter to Mr. Kennedy saying he had received several
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-049x\a01-049x-10.png,complaints about Weaver's loyalty .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053\a01-053-01.png,alleged association with organisations black-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053\a01-053-02.png,listed by the Government . Immediately
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053\a01-053-03.png,Mr. Kennedy rushed a letter to Senator
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053\a01-053-06.png,"He believed he would perform "" outstanding"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053\a01-053-07.png,"service "" in his post . Senator Robertson's"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053\a01-053-09.png,nomination before it can be con-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053\a01-053-10.png,# sidered by the full Senate .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053u\a01-053u-00.png,He said these concerned Mr. Weaver's
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053u\a01-053u-01.png,alleged association with organisations black-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053u\a01-053u-02.png,listed by the Government . Immediately Mr.
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053u\a01-053u-03.png,Kennedy rushed a letter to Senator Robertson
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053u\a01-053u-04.png,saying the Federal Bureau of Investigation had
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053u\a01-053u-05.png,reported on Mr. Weaver . He believed
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053u\a01-053u-06.png,"he would perform "" outstanding service """
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053u\a01-053u-07.png,in his post . Senator Robertson's committee
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053u\a01-053u-08.png,has to pass Mr. Weaver's nomination before it
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053u\a01-053u-09.png,can be considered by the full Senate .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053x\a01-053x-02.png,Government . Immediately Mr. Kennedy rushed a letter
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053x\a01-053x-03.png,to Senator Robertson saying the Federal Bureau
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053x\a01-053x-04.png,of Investigation had reported on Mr. Weaver .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053x\a01-053x-05.png,"He believed he would perform "" outstanding"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053x\a01-053x-06.png,"service "" in his post . Senator Robertson's"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053x\a01-053x-07.png,committee has to pass Mr. Weaver's
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053x\a01-053x-08.png,nomination before it can be considered by the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-053x\a01-053x-09.png,full Senate .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058\a01-058-00.png,PRESIDENT KENNEDY is ready to get tough
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058\a01-058-01.png,over West Germany's cash offer to help
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058\a01-058-03.png,He said bluntly in Washington yester-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058\a01-058-04.png,day that the offer - 357million - was
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058\a01-058-07.png,Germany to pay more . He did not
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058\a01-058-08.png,mention personal talks with Dr.
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058\a01-058-09.png,"Adenauer , the West German Chancellor ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058u\a01-058u-00.png,PRESIDENT KENNEDY is ready to get tough
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058u\a01-058u-01.png,over West Germany's cash offer to help
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058u\a01-058u-02.png,America's balance of payments position . He
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058u\a01-058u-03.png,said bluntly in Washington yesterday that
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058u\a01-058u-04.png,the offer - 357million - was not good enough .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058u\a01-058u-05.png,And he indicated that his Government
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058u\a01-058u-06.png,would try to get Germany to pay more . He
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058u\a01-058u-07.png,did not mention personal talks with Dr.
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058u\a01-058u-08.png,"Adenauer , the West German Chancellor ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058x\a01-058x-00.png,PRESIDENT KENNEDY is ready to get
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058x\a01-058x-01.png,tough over West Germany's cash offer to
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058x\a01-058x-02.png,help America's balance of payments position
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058x\a01-058x-03.png,He said bluntly in Washington yesterday
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058x\a01-058x-04.png,that the offer - 357million - was not good
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058x\a01-058x-05.png,enough . And he indicated that his
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058x\a01-058x-06.png,Government would try to get Germany to
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058x\a01-058x-07.png,pay more . He did not mention personal
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058x\a01-058x-08.png,"talks with Dr. Adenauer , the West"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-058x\a01-058x-09.png,German Chancellor .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063\a01-063-00.png,"But he said discussions "" on a higher"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063\a01-063-02.png,useful . The President will probably
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063\a01-063-03.png,"discuss the problem with Dr. Brentano ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063\a01-063-04.png,"the West German Foreign Minister , who is"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063\a01-063-05.png,due in Washington next week . A big
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063\a01-063-07.png,payment of a 210million debt to America .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063\a01-063-08.png,United States officials quickly point out
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063\a01-063-09.png,that this is money due to America
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063\a01-063-10.png,anyway .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063u\a01-063u-01.png,"level than in the past "" might be useful ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063u\a01-063u-02.png,The President will probably discuss the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063u\a01-063u-03.png,"problem with Dr. Brentano , the West German"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063u\a01-063u-04.png,"Foreign Minister , who is due in Washington"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063u\a01-063u-05.png,"next week . A big slice of Germany's "" aid """
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063u\a01-063u-06.png,is the early payment of a 210million
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063u\a01-063u-07.png,debt to America . United States officials
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063u\a01-063u-08.png,quickly point out that this is money due
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063u\a01-063u-09.png,to America anyway .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063x\a01-063x-00.png,"But he said discussions "" on a higher"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063x\a01-063x-01.png,"level than in the past "" might be useful ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063x\a01-063x-04.png,"German Foreign Minister , who is due in"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063x\a01-063x-05.png,Washington next week . A big slice of
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063x\a01-063x-06.png,"Germany's "" aid "" is the early payment"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-063x\a01-063x-07.png,of a 210million debt to America . United
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-068u\a01-068u-00.png,And they are unimpressed by the Germans' claim
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-068u\a01-068u-01.png,that they cannot pay more than 357million
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-068u\a01-068u-02.png,without upsetting their own economy . The
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-068u\a01-068u-03.png,Americans say Germany is having it too
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-068u\a01-068u-04.png,good and is not paying for the past
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-068u\a01-068u-05.png,or for the present . The Adenauer Government
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\a01\a01-068u\a01-068u-06.png,flatly rejected attempts by the Eisenhower
